transaction_id,account_id,transaction_type,amount,transaction_date,channel
530,121,Loan Payment,14811.31,2023/07/30,Online
531,967,Withdrawal,46189.46,2025/05/31,Online
532,412,Loan Payment,20032.67,2024/12/25,ATM
533,250,Withdrawal,43513.61,2025/04/07,Online
534,806,Loan Payment,34472.28,2024/03/22,Branch
535,872,Withdrawal,19634.92,2023/03/23,ATM
536,423,Withdrawal,18143.97,2024/04/01,Online
537,823,Deposit,28151.44,2023/11/09,Online
538,141,Deposit,23895.97,2025/03/28,Mobile
539,564,Withdrawal,9707.72,2024/08/28,ATM
540,269,Deposit,37967.34,2025/02/26,Mobile
541,975,Loan Payment,44651.43,2023/05/30,ATM
542,590,Loan Payment,48906.53,2025/04/21,Branch
543,938,Deposit,22042.58,2023/07/30,Online
544,279,Deposit,24972.66,2024/06/20,Online
545,9,Deposit,36469.20,2024/11/25,Mobile
546,699,Withdrawal,38652.23,2023/12/06,ATM
547,215,Deposit,48538.54,2024/05/08,Mobile
548,821,Deposit,19464.33,2025/01/30,Mobile
549,451,Loan Payment,41015.37,2023/05/26,Branch
550,469,Deposit,23837.23,2025/04/09,Mobile
551,172,Deposit,12587.40,2025/05/06,ATM
552,113,Withdrawal,23350.65,2023/02/23,ATM
553,639,Withdrawal,551.20,2025/03/19,Branch
554,222,Withdrawal,40370.15,2024/04/02,Branch
555,536,Withdrawal,5649.84,2023/10/05,Branch
556,520,Deposit,21462.74,2024/05/09,Branch
557,940,Withdrawal,12748.48,2023/12/28,Mobile
558,703,Loan Payment,8051.36,2023/04/02,Mobile
559,413,Deposit,5959.69,2023/04/10,Online
560,145,Deposit,18399.99,2025/04/19,Online
561,77,Withdrawal,14667.15,2023/02/21,Branch
562,93,Withdrawal,16220.76,2024/06/07,Online
563,391,Loan Payment,31831.99,2023/07/14,Branch
564,50,Deposit,45080.59,2025/09/28,ATM
565,778,Loan Payment,39258.88,2023/10/13,Online
566,23,Loan Payment,42312.77,2025/06/18,ATM
567,738,Withdrawal,39804.00,2025/07/23,Online
568,812,Loan Payment,21881.65,2022/12/29,Online
569,507,Loan Payment,8530.20,2024/07/05,Mobile
570,872,Withdrawal,28320.59,2023/01/04,Online
571,661,Withdrawal,1742.55,2024/05/11,Branch
572,175,Loan Payment,6615.64,2023/11/28,ATM
573,255,Loan Payment,46970.21,2025/02/13,ATM
574,151,Withdrawal,26117.49,2023/03/17,Branch
575,530,Deposit,10897.82,2024/03/02,Online
576,20,Withdrawal,6393.21,2023/01/11,Branch
577,490,Loan Payment,41879.28,2025/05/26,Online
578,41,Withdrawal,10520.84,2023/05/26,Online
579,688,Deposit,36648.26,2025/07/01,Branch
580,980,Deposit,20029.56,2024/04/04,Online
581,99,Withdrawal,45655.10,2024/12/10,ATM
582,157,Loan Payment,47162.70,2024/02/23,Online
583,263,Deposit,21917.29,2024/04/10,ATM
584,128,Loan Payment,41730.75,2024/05/27,ATM
585,438,Withdrawal,34164.00,2024/06/07,ATM
586,902,Withdrawal,17839.86,2023/04/08,Mobile
587,645,Deposit,12101.49,2025/09/16,ATM
588,944,Withdrawal,14826.38,2023/11/08,Branch
589,184,Deposit,6859.43,2025/08/06,Mobile
590,357,Loan Payment,43312.95,2024/01/18,Branch
591,129,Loan Payment,44347.70,2023/02/16,Mobile
592,934,Withdrawal,9782.17,2023/05/25,Mobile
593,481,Deposit,49145.42,2023/01/08,Mobile
594,281,Deposit,15267.53,2024/10/24,ATM
595,839,Withdrawal,18111.71,2025/04/15,Mobile
596,857,Loan Payment,42234.03,2025/03/08,Mobile
597,807,Loan Payment,18665.60,2024/08/22,ATM
598,949,Withdrawal,14490.67,2024/06/24,ATM
599,840,Deposit,47505.13,2024/01/27,Branch
600,428,Withdrawal,10885.61,2024/11/18,Online
601,828,Loan Payment,7644.51,2023/03/31,Online
602,348,Withdrawal,39560.46,2023/03/03,Mobile
603,919,Loan Payment,2410.18,2025/07/05,Online
604,765,Withdrawal,39736.38,2025/04/13,ATM
605,148,Deposit,11102.04,2024/05/09,ATM
606,60,Withdrawal,9065.19,2025/07/29,Branch
607,790,Withdrawal,28418.27,2025/08/10,ATM
608,441,Deposit,13482.94,2023/06/04,Branch
609,199,Deposit,27500.78,2025/05/23,Online
610,267,Loan Payment,10115.34,2024/12/16,Mobile
611,767,Withdrawal,8420.18,2024/08/18,Mobile
612,140,Loan Payment,4338.47,2023/05/13,ATM
613,850,Deposit,41599.60,2024/12/11,ATM
614,712,Withdrawal,7412.00,2024/11/05,Online
615,128,Withdrawal,21358.05,2025/06/05,Branch
616,362,Deposit,41116.72,2023/08/06,Branch
617,355,Loan Payment,8556.04,2023/01/19,Online
618,417,Withdrawal,24167.81,2023/11/12,Branch
619,926,Deposit,40466.52,2024/05/11,Branch
620,675,Loan Payment,3048.82,2025/01/15,Branch
621,307,Withdrawal,8970.49,2024/12/08,ATM
622,722,Withdrawal,28008.96,2025/09/01,ATM
623,95,Deposit,35745.82,2025/03/23,Branch
624,163,Deposit,49174.01,2025/05/12,Mobile
625,688,Loan Payment,23886.87,2025/05/14,ATM
626,626,Deposit,33952.45,2025/08/22,ATM
627,639,Deposit,4905.95,2023/07/22,Branch
628,154,Loan Payment,32678.43,2023/01/31,Online
629,459,Deposit,14545.62,2023/02/10,ATM
630,927,Loan Payment,33464.02,2023/06/01,Mobile
631,834,Loan Payment,31298.80,2023/03/22,Mobile
632,945,Withdrawal,5683.18,2023/06/12,ATM
633,253,Loan Payment,25450.98,2024/11/28,Online
634,653,Deposit,38110.38,2025/12/01,ATM
635,125,Loan Payment,15927.02,2023/08/28,Branch
636,322,Withdrawal,47602.57,2025/06/08,Branch
637,219,Loan Payment,14355.14,2025/03/01,ATM
638,958,Loan Payment,33957.26,2023/01/03,Mobile
639,899,Withdrawal,38473.80,2025/02/04,ATM
640,253,Withdrawal,32317.16,2022/12/27,Mobile
641,429,Deposit,10499.70,2024/05/06,Mobile
642,240,Deposit,36514.26,2025/08/24,ATM
643,45,Loan Payment,3284.88,2024/09/28,Branch
644,167,Deposit,28158.19,2024/04/01,Mobile
645,763,Loan Payment,43524.49,2023/07/13,Online
646,636,Deposit,14257.54,2024/01/13,Branch
647,768,Deposit,40582.14,2023/09/30,ATM
648,121,Loan Payment,30219.56,2024/07/21,ATM
649,426,Deposit,30641.75,2023/02/12,ATM
650,753,Deposit,27195.97,2025/07/21,Branch
651,950,Loan Payment,14891.51,2025/12/16,ATM
652,370,Withdrawal,49332.90,2023/09/21,Branch
653,713,Deposit,6379.07,2025/09/05,Online
654,368,Deposit,19612.43,2023/07/23,ATM
655,18,Deposit,20483.73,2023/06/10,ATM
656,239,Deposit,18841.90,2023/03/14,Mobile
657,517,Withdrawal,20460.72,2023/05/21,Branch
658,290,Deposit,30966.11,2025/04/26,Branch
659,793,Loan Payment,43137.22,2025/05/18,ATM
660,749,Withdrawal,22390.80,2024/12/10,ATM
661,87,Deposit,43255.98,2025/10/02,Online
662,49,Loan Payment,8358.21,2024/06/11,ATM
663,919,Loan Payment,13357.16,2023/08/30,Mobile
664,470,Loan Payment,29651.32,2023/12/03,Online
665,840,Loan Payment,18617.36,2022/12/31,ATM
666,816,Deposit,35591.08,2025/04/09,ATM
667,212,Loan Payment,28096.88,2023/06/11,ATM
668,906,Deposit,12854.87,2024/08/16,ATM
669,342,Loan Payment,38993.30,2023/06/28,Mobile
670,403,Withdrawal,9082.27,2025/05/27,ATM
671,304,Deposit,29692.29,2024/11/23,Mobile
672,77,Deposit,2819.36,2023/09/28,Online
673,649,Deposit,34638.62,2023/04/21,Branch
674,575,Loan Payment,4121.09,2025/09/07,Mobile
675,844,Loan Payment,11636.31,2024/09/28,Branch
676,565,Withdrawal,44605.84,2024/11/30,Branch
677,910,Loan Payment,49184.95,2023/10/12,ATM
678,244,Loan Payment,7295.44,2024/12/22,Branch
679,419,Withdrawal,34608.81,2025/05/23,Online
680,550,Loan Payment,40200.41,2025/10/20,Mobile
681,620,Withdrawal,45634.52,2023/11/30,Online
682,974,Withdrawal,21555.46,2023/04/04,Mobile
683,673,Withdrawal,3857.31,2024/02/19,Branch
684,540,Loan Payment,48287.15,2024/03/05,Mobile
685,616,Withdrawal,35075.06,2025/03/19,Branch
686,327,Loan Payment,39793.76,2023/10/15,Branch
687,393,Withdrawal,5587.28,2023/08/04,Online
688,691,Loan Payment,16645.88,2024/01/14,Online
689,618,Withdrawal,46153.02,2023/12/28,Mobile
690,468,Loan Payment,21293.74,2024/06/13,Branch
691,576,Withdrawal,26638.12,2023/02/27,Branch
692,724,Loan Payment,42848.86,2023/04/26,Branch
693,205,Withdrawal,849.60,2025/02/02,ATM
694,472,Deposit,20938.43,2023/08/19,Branch
695,383,Deposit,8411.13,2023/11/16,Branch
696,313,Loan Payment,47892.27,2025/09/18,Online
697,109,Withdrawal,22734.47,2025/10/23,Online
698,260,Deposit,35792.81,2025/01/04,ATM
699,251,Deposit,28990.20,2023/12/31,Online
700,719,Deposit,33249.62,2023/08/10,Branch
701,64,Withdrawal,33766.70,2025/01/05,Branch
702,141,Loan Payment,27524.08,2024/08/11,Online
703,877,Deposit,21273.05,2024/12/26,Mobile
704,908,Loan Payment,33435.20,2025/10/30,Online
705,913,Loan Payment,21278.50,2025/06/05,Branch
706,293,Deposit,6290.06,2025/11/15,Branch
707,759,Deposit,30954.62,2023/11/22,ATM
708,31,Loan Payment,7961.42,2025/07/26,Branch
709,322,Loan Payment,7270.60,2022/12/24,Mobile
710,911,Loan Payment,46717.87,2023/08/11,ATM
711,727,Deposit,27004.35,2023/12/20,Online
712,636,Deposit,20001.27,2025/03/12,ATM
713,583,Loan Payment,17470.02,2024/12/16,Online
714,769,Deposit,18689.07,2023/11/21,Mobile
715,529,Deposit,5989.78,2024/11/07,Branch
716,571,Withdrawal,27292.36,2024/03/15,ATM
717,500,Loan Payment,14537.00,2025/11/30,ATM
718,42,Loan Payment,46662.48,2024/08/19,Branch
719,923,Deposit,35716.76,2025/05/15,ATM
720,538,Loan Payment,43040.13,2024/07/25,Online
721,428,Deposit,9524.05,2024/03/26,ATM
722,82,Deposit,32186.99,2025/08/28,ATM
723,992,Loan Payment,29254.55,2023/12/17,ATM
724,707,Withdrawal,33314.48,2023/09/22,Mobile
725,857,Withdrawal,18280.82,2024/07/22,Online
726,235,Deposit,19872.26,2024/08/13,Online
727,110,Deposit,29658.68,2023/08/17,ATM
728,483,Loan Payment,46372.50,2024/12/03,Online
729,281,Deposit,35639.31,2023/05/15,Branch
730,229,Withdrawal,12166.73,2025/03/15,Online
731,851,Loan Payment,49931.99,2023/09/11,Branch
732,586,Loan Payment,38859.14,2023/08/23,Branch
733,455,Deposit,22687.74,2023/08/16,Branch
734,341,Deposit,15195.50,2023/02/10,ATM
735,586,Loan Payment,3950.15,2025/07/03,Branch
736,151,Withdrawal,35663.25,2025/03/21,ATM
737,37,Loan Payment,29726.29,2024/04/29,Mobile
738,162,Loan Payment,34119.54,2023/01/01,ATM
739,127,Deposit,15181.78,2023/05/28,ATM
740,142,Withdrawal,45384.51,2023/12/07,Online
741,432,Deposit,30288.62,2025/11/01,Branch
742,908,Withdrawal,38712.29,2024/07/29,Branch
743,252,Deposit,9433.67,2023/11/17,Mobile
744,950,Loan Payment,35925.43,2025/09/13,Online
745,946,Deposit,24684.77,2023/08/23,Mobile
746,449,Loan Payment,44690.63,2024/06/22,Online
747,251,Deposit,33712.67,2024/10/17,Mobile
748,836,Withdrawal,7309.62,2024/03/24,Online
749,644,Withdrawal,28642.98,2025/01/06,ATM
750,4,Loan Payment,2520.05,2024/12/15,Online
751,13,Deposit,14227.20,2025/04/03,Online
752,320,Withdrawal,21422.99,2024/05/11,Mobile
753,591,Loan Payment,38124.93,2024/02/15,Mobile
754,345,Loan Payment,43831.68,2024/08/28,ATM
755,593,Loan Payment,39883.28,2025/08/24,ATM
756,266,Deposit,1796.30,2024/09/22,Mobile
757,619,Loan Payment,17866.62,2025/06/15,Online
758,140,Loan Payment,21399.14,2025/07/28,Online
759,751,Withdrawal,7569.45,2023/05/22,Branch
760,963,Deposit,43468.55,2023/06/20,Mobile
761,818,Deposit,5194.13,2023/12/03,Mobile
762,537,Loan Payment,41270.40,2023/01/24,Mobile
763,300,Withdrawal,5681.87,2024/07/19,Online
764,282,Deposit,29692.24,2024/03/12,ATM
765,602,Withdrawal,27073.81,2025/03/21,ATM
766,77,Loan Payment,29105.50,2025/04/11,ATM
767,211,Deposit,37930.65,2024/06/13,ATM
768,78,Loan Payment,40864.22,2024/01/06,Online
769,652,Deposit,7693.10,2024/02/03,ATM
770,805,Loan Payment,36809.20,2025/03/27,Mobile
771,280,Loan Payment,31388.12,2023/08/21,ATM
772,882,Deposit,9887.94,2025/03/18,Online
773,820,Loan Payment,34157.12,2023/05/20,Mobile
774,246,Withdrawal,35645.40,2023/11/21,Mobile
775,178,Loan Payment,30052.24,2024/01/25,Branch
776,502,Withdrawal,49471.28,2023/11/26,Mobile
777,923,Deposit,25473.53,2023/05/21,ATM
778,245,Withdrawal,8023.00,2024/01/19,Online
779,804,Deposit,22313.17,2024/11/25,Online
780,649,Deposit,19327.24,2025/10/15,Online
781,697,Deposit,15767.37,2022/12/22,Online
782,70,Deposit,42609.62,2023/06/02,ATM
783,599,Deposit,15841.19,2025/10/12,Mobile
784,249,Deposit,36473.28,2025/08/14,ATM
785,752,Withdrawal,24747.03,2023/11/13,Branch
786,929,Loan Payment,2517.03,2025/09/13,ATM
787,657,Loan Payment,2388.78,2023/03/29,Branch
788,55,Withdrawal,4898.69,2023/10/28,Mobile
789,5,Withdrawal,5953.44,2025/06/30,ATM
790,620,Withdrawal,8861.30,2024/07/31,Branch
791,365,Deposit,31804.72,2023/06/13,ATM
792,184,Loan Payment,38147.34,2023/07/29,Branch
793,272,Deposit,18119.57,2023/06/19,Branch
794,741,Loan Payment,48195.54,2025/11/02,Online
795,46,Deposit,6319.38,2025/01/01,ATM
796,623,Loan Payment,14623.26,2024/07/13,Mobile
797,472,Deposit,39208.48,2024/02/11,Mobile
798,135,Deposit,9166.98,2025/07/22,Branch
799,64,Withdrawal,3164.28,2024/11/12,ATM
800,701,Deposit,45572.21,2025/05/27,Mobile
801,183,Withdrawal,48880.76,2023/03/10,Online
802,622,Loan Payment,44840.97,2024/03/14,Online
803,930,Loan Payment,16757.00,2025/01/27,Online
804,551,Loan Payment,23171.15,2025/01/21,Branch
805,923,Withdrawal,39762.80,2024/08/22,Branch
806,802,Loan Payment,23366.96,2024/10/05,ATM
807,81,Deposit,8809.16,2023/06/21,Branch
808,720,Deposit,36876.02,2025/04/07,Mobile
809,718,Deposit,10045.41,2023/04/29,ATM
810,5,Loan Payment,11150.04,2023/10/25,Online
811,136,Deposit,46976.98,2023/05/18,Online
812,11,Deposit,32163.23,2025/07/21,Online
813,224,Withdrawal,33431.40,2024/07/26,ATM
814,92,Loan Payment,3449.66,2025/02/08,ATM
815,148,Loan Payment,2881.22,2024/03/19,ATM
816,15,Loan Payment,5029.42,2023/10/21,Online
817,690,Withdrawal,12752.85,2023/06/24,Branch
818,374,Withdrawal,48765.84,2023/03/12,ATM
819,47,Withdrawal,27532.82,2025/04/23,Branch
820,271,Loan Payment,7631.40,2025/11/23,ATM
821,178,Withdrawal,7847.14,2024/08/07,Mobile
822,951,Loan Payment,20073.67,2024/11/20,ATM
823,792,Withdrawal,14866.72,2024/10/15,Mobile
824,907,Loan Payment,24721.20,2025/02/03,Mobile
825,590,Withdrawal,18544.79,2023/07/15,Branch
826,683,Withdrawal,33982.69,2024/01/04,Mobile
827,915,Withdrawal,10179.71,2025/06/09,Online
828,572,Deposit,47733.03,2025/02/10,Branch
829,588,Loan Payment,12014.96,2024/12/19,Branch
830,77,Loan Payment,2792.23,2024/08/12,ATM
831,972,Deposit,23807.38,2024/07/03,Mobile
832,507,Loan Payment,40904.78,2024/09/29,Online
833,23,Deposit,25641.11,2025/03/26,Mobile
834,791,Withdrawal,17016.31,2025/03/13,ATM
835,501,Loan Payment,17721.26,2024/12/27,Online
836,251,Withdrawal,31551.92,2023/07/21,Branch
837,764,Deposit,10592.47,2025/07/19,Online
838,798,Withdrawal,40184.21,2025/10/25,Online
839,47,Withdrawal,7801.41,2024/09/30,Branch
840,415,Deposit,660.43,2024/10/28,ATM
841,681,Loan Payment,23459.30,2024/03/26,Branch
842,163,Loan Payment,12232.90,2023/10/23,ATM
843,816,Withdrawal,40989.94,2025/05/12,Mobile
844,882,Deposit,42899.48,2023/01/22,Branch
845,824,Withdrawal,24847.22,2025/04/18,Online
846,984,Loan Payment,22840.55,2024/03/16,ATM
847,776,Loan Payment,7197.83,2023/04/15,Mobile
848,652,Deposit,4928.98,2023/04/02,ATM
849,102,Deposit,14780.20,2024/04/27,Branch
850,999,Withdrawal,29172.32,2025/01/08,Online
851,602,Loan Payment,33895.27,2025/08/05,Branch
852,471,Loan Payment,24489.22,2023/03/25,Branch
853,863,Withdrawal,4046.96,2023/09/22,Mobile
854,241,Loan Payment,11713.70,2023/07/17,Branch
855,276,Deposit,17490.33,2025/12/16,Mobile
856,120,Loan Payment,39891.02,2023/06/27,Online
857,439,Loan Payment,49167.35,2023/12/10,Online
858,346,Loan Payment,13422.08,2025/01/24,Branch
859,84,Withdrawal,46099.34,2025/03/15,Branch
860,299,Withdrawal,22932.70,2024/08/28,ATM
861,285,Withdrawal,11966.43,2023/03/31,Online
862,810,Deposit,40056.29,2024/01/16,Online
863,219,Withdrawal,22485.82,2023/07/03,Online
864,725,Loan Payment,40994.23,2023/06/01,ATM
865,288,Withdrawal,35587.72,2024/06/24,Online
866,915,Withdrawal,21777.22,2023/07/25,Branch
867,809,Withdrawal,31091.15,2023/06/11,Branch
868,693,Deposit,19027.90,2023/05/20,Mobile
869,260,Deposit,3797.80,2024/11/25,Online
870,679,Deposit,1013.03,2025/07/04,Online
871,452,Loan Payment,40518.17,2023/11/16,ATM
872,987,Withdrawal,49739.20,2025/04/17,Branch
873,502,Withdrawal,14991.06,2024/01/16,Mobile
874,42,Loan Payment,22603.31,2024/08/10,Online
875,515,Withdrawal,14477.90,2022/12/28,Branch
876,663,Withdrawal,31050.05,2024/05/21,ATM
877,467,Deposit,2235.27,2023/12/15,Branch
878,631,Deposit,27881.55,2024/09/26,Branch
879,967,Withdrawal,11535.07,2025/08/05,Online
880,549,Withdrawal,6877.92,2024/02/03,Online
881,725,Loan Payment,23570.20,2023/08/30,Branch
882,671,Withdrawal,12446.96,2025/11/27,ATM
883,86,Deposit,2374.37,2024/01/26,Mobile
884,260,Deposit,39700.56,2025/05/15,Online
885,160,Withdrawal,39657.69,2023/06/20,Branch
886,638,Deposit,44426.68,2024/08/18,ATM
887,625,Withdrawal,10647.45,2025/08/27,Mobile
888,773,Withdrawal,25980.48,2025/11/06,Branch
889,869,Deposit,20404.15,2024/02/18,Online
890,423,Withdrawal,43970.41,2025/09/29,Mobile
891,595,Deposit,15045.30,2024/11/06,Mobile
892,925,Deposit,34112.75,2025/10/31,Online
893,372,Loan Payment,30654.15,2025/05/09,Mobile
894,85,Loan Payment,14226.76,2023/07/24,Branch
895,974,Deposit,10973.40,2024/05/22,Online
896,402,Withdrawal,44497.58,2023/02/08,ATM
897,678,Deposit,29817.76,2025/03/31,ATM
898,384,Withdrawal,2113.39,2024/09/09,ATM
899,27,Deposit,25854.38,2023/11/22,Online
900,260,Loan Payment,24009.52,2025/11/26,ATM
901,447,Deposit,23250.76,2025/08/12,Branch
902,262,Withdrawal,7479.24,2024/08/10,ATM
903,43,Deposit,45145.32,2023/06/25,Mobile
904,271,Deposit,43576.42,2024/11/30,Mobile
905,433,Deposit,6171.15,2024/03/16,Branch
906,838,Withdrawal,17839.28,2024/06/30,Mobile
907,855,Withdrawal,12289.99,2024/12/11,ATM
908,636,Loan Payment,9520.84,2023/03/21,Online
909,942,Deposit,5701.21,2025/01/25,Branch
910,917,Loan Payment,43056.07,2023/06/26,ATM
911,988,Withdrawal,39991.85,2023/11/14,Mobile
912,3,Deposit,48414.41,2025/09/25,Mobile
913,495,Deposit,34721.35,2023/12/26,Branch
914,861,Loan Payment,15428.11,2024/11/08,ATM
915,763,Deposit,14731.25,2025/04/10,Mobile
916,690,Deposit,12328.91,2024/10/06,ATM
917,448,Loan Payment,5225.66,2024/08/19,Mobile
918,538,Loan Payment,34522.04,2023/06/17,Mobile
919,793,Withdrawal,47724.56,2023/10/06,Online
920,226,Withdrawal,17180.36,2024/07/14,Mobile
921,368,Deposit,18244.51,2023/11/17,Mobile
922,292,Deposit,7024.09,2025/11/01,Branch
923,107,Withdrawal,16437.03,2023/07/14,Mobile
924,841,Deposit,48055.76,2023/10/08,Online
925,717,Loan Payment,17246.11,2025/05/18,Online
926,606,Withdrawal,26077.06,2025/06/07,Online
927,64,Deposit,46967.79,2024/04/01,ATM
928,160,Loan Payment,19040.37,2023/07/02,ATM
929,103,Deposit,7659.28,2024/09/06,Branch
930,874,Withdrawal,6905.82,2023/07/03,ATM
931,485,Deposit,28193.93,2024/04/30,ATM
932,746,Deposit,15466.36,2023/05/23,Online
933,539,Loan Payment,40680.46,2023/06/29,Mobile
934,897,Loan Payment,17896.79,2023/01/16,Online
935,440,Withdrawal,35758.16,2025/09/26,Online
936,370,Withdrawal,12879.60,2024/06/30,Online
937,570,Loan Payment,42891.60,2024/07/27,Online
938,628,Loan Payment,4225.59,2025/10/14,ATM
939,869,Loan Payment,11819.25,2025/03/31,Mobile
940,841,Loan Payment,33722.98,2023/03/09,Online
941,729,Loan Payment,9119.62,2025/02/08,ATM
942,669,Deposit,44361.43,2025/08/20,Mobile
943,533,Deposit,17919.53,2024/04/01,ATM
944,758,Deposit,32741.14,2024/11/12,Online
945,313,Withdrawal,30332.36,2023/11/03,Online
946,934,Withdrawal,25400.48,2024/05/28,Online
947,200,Deposit,38263.00,2023/06/05,Branch
948,5,Deposit,46814.42,2023/10/22,ATM
949,511,Loan Payment,47058.91,2024/10/02,ATM
950,943,Withdrawal,9438.95,2025/06/20,ATM
951,905,Loan Payment,25060.17,2023/01/31,ATM
952,549,Loan Payment,44932.11,2023/05/15,Online
953,614,Deposit,37084.58,2025/06/20,Online
954,911,Loan Payment,47324.70,2023/07/30,Branch
955,949,Loan Payment,49912.65,2025/01/24,Branch
956,8,Loan Payment,43978.88,2023/11/18,Online
957,246,Loan Payment,12668.10,2024/12/22,ATM
958,560,Deposit,31976.79,2024/05/21,ATM
959,883,Deposit,9896.21,2024/03/10,Mobile
960,956,Withdrawal,48569.66,2025/06/29,Online
961,66,Withdrawal,48530.76,2024/01/10,Branch
962,561,Withdrawal,12464.32,2023/09/28,Mobile
963,867,Deposit,11806.36,2024/04/20,Mobile
964,233,Withdrawal,17940.28,2025/11/10,Branch
965,493,Withdrawal,48774.31,2024/06/12,ATM
966,769,Deposit,28094.88,2025/01/11,Branch
967,407,Deposit,3082.67,2024/10/27,ATM
968,728,Loan Payment,38069.03,2023/05/17,Branch
969,142,Withdrawal,34163.07,2023/02/01,Online
970,130,Deposit,46923.17,2024/10/20,Mobile
971,887,Loan Payment,46402.80,2023/04/15,Online
972,441,Deposit,31089.53,2024/01/02,Mobile
973,346,Deposit,1987.30,2024/06/14,ATM
974,656,Loan Payment,5297.16,2024/08/01,Mobile
975,372,Deposit,49803.81,2025/01/26,Online
976,137,Withdrawal,47783.09,2023/05/02,Online
977,285,Loan Payment,9734.16,2024/04/01,Online
978,964,Withdrawal,16018.18,2025/02/16,Online
979,706,Withdrawal,40154.90,2024/12/04,ATM
980,747,Deposit,49729.77,2023/09/10,ATM
981,50,Loan Payment,40679.56,2023/12/02,Branch
982,392,Withdrawal,45446.46,2025/12/15,Online
983,806,Deposit,6553.34,2023/10/14,Online
984,95,Deposit,30359.14,2025/07/21,Branch
985,192,Deposit,20826.81,2024/12/22,ATM
986,706,Withdrawal,49883.33,2025/03/05,Branch
987,299,Loan Payment,49227.07,2024/01/27,Online
988,986,Loan Payment,49659.78,2024/11/11,Mobile
989,466,Withdrawal,42192.94,2024/10/17,Branch
990,553,Loan Payment,18522.34,2023/01/29,Branch
991,232,Deposit,2227.23,2025/04/05,Mobile
992,224,Loan Payment,49660.13,2025/04/27,Online
993,225,Deposit,11020.36,2023/03/12,Branch
994,551,Withdrawal,5909.05,2023/10/29,Mobile
995,355,Deposit,10340.12,2023/10/08,Online
996,219,Withdrawal,33301.08,2025/02/08,Online
997,94,Loan Payment,16630.51,2023/12/10,ATM
998,320,Deposit,22556.29,2024/05/17,Branch
999,722,Loan Payment,43511.46,2024/03/30,Online
1000,532,Loan Payment,10406.68,2025/05/19,Online
1001,687,Deposit,21045.69,2025/08/29,ATM
1002,895,Loan Payment,3071.26,2024/02/06,ATM
1003,697,Withdrawal,12056.73,2025/10/19,Mobile
1004,557,Deposit,31066.64,2025/05/22,Online
1005,934,Deposit,30003.57,2025/08/26,Mobile
1006,960,Loan Payment,35854.29,2023/02/27,ATM
1007,252,Loan Payment,44309.61,2024/12/02,Branch
1008,105,Withdrawal,18609.50,2023/03/16,Mobile
1009,555,Withdrawal,12602.03,2023/12/25,Online
1010,539,Withdrawal,13615.27,2024/02/19,Mobile
1011,943,Loan Payment,23596.04,2023/08/24,Branch
1012,948,Loan Payment,19712.93,2023/05/29,Branch
